単位[MW平均],,供給力,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2024/3/30,18:00,5472,0,391,2246,61,389,729,0,242,37,0,74,0,291,1,1010,0,5471
2024/3/30,18:30,5626,0,371,2388,62,392,720,0,245,0,0,85,0,355,1,1006,0,5625
2024/3/30,19:00,5543,0,371,2388,62,392,710,0,244,0,0,83,0,421,1,870,0,5542
2024/3/30,19:30,5616,0,368,2400,63,392,701,0,244,0,0,89,0,404,1,954,0,5616
2024/3/30,20:00,5482,0,371,2383,61,394,691,0,244,0,0,99,0,263,1,974,0,5481
2024/3/30,20:30,5534,0,385,2427,61,394,686,0,245,0,0,97,0,230,1,1008,0,5534
2024/3/30,21:00,5274,0,432,2329,60,394,686,0,245,0,0,101,0,76,1,950,0,5274
2024/3/30,21:30,5255,0,504,2178,59,394,685,0,244,0,0,99,0,122,1,968,0,5254
2024/3/30,22:00,5049,0,411,2126,59,396,684,0,245,0,0,110,0,251,1,766,0,5049
2024/3/30,22:30,4943,0,420,2131,58,398,685,0,245,0,0,113,0,237,0,654,0,4941
2024/3/30,23:00,4819,0,377,2064,58,394,684,0,246,0,0,118,0,219,0,658,0,4818
2024/3/30,23:30,4810,0,390,2059,57,396,700,0,246,0,0,122,0,212,0,628,0,4810
2024/3/31,00:00,4659,0,452,1939,57,396,689,0,244,0,0,116,0,165,0,600,0,4658
2024/3/31,00:30,4704,0,475,2046,57,396,701,0,244,0,0,123,0,156,0,504,0,4702
2024/3/31,01:00,4675,0,496,2030,57,394,704,0,245,0,0,122,0,78,0,548,0,4674
2024/3/31,01:30,4770,0,543,2057,58,396,708,0,244,0,0,117,0,31,0,616,0,4770
2024/3/31,02:00,4873,0,465,1937,59,396,701,0,244,0,0,105,0,-27,0,992,0,4872
2024/3/31,02:30,5060,0,456,2002,60,396,692,0,244,0,0,98,0,0,0,1112,0,5060
2024/3/31,03:00,5312,0,560,2031,61,394,698,0,244,0,0,76,0,27,0,1220,0,5311
2024/3/31,03:30,5505,0,585,2137,62,398,702,0,244,0,0,58,0,143,0,1176,0,5505
2024/3/31,04:00,5549,0,553,2217,63,394,704,0,244,0,0,63,0,173,1,1138,0,5550
2024/3/31,04:30,5522,0,473,2268,63,396,702,0,244,0,0,47,0,181,0,1148,0,5522
2024/3/31,05:00,5431,0,465,2172,62,396,701,0,245,0,0,40,0,182,0,1168,0,5431
2024/3/31,05:30,5351,0,558,2067,61,390,702,0,246,0,0,32,0,198,0,1096,0,5350
2024/3/31,06:00,5120,0,529,1931,61,375,702,0,245,50,0,29,0,199,0,1000,0,5121
2024/3/31,06:30,4884,0,480,1786,61,358,694,0,236,267,0,26,0,171,0,804,0,4883
2024/3/31,07:00,4673,0,438,1641,61,304,688,0,219,613,0,19,0,36,0,654,0,4673
2024/3/31,07:30,4619,0,538,1519,60,266,702,0,201,997,0,9,0,-277,0,604,0,4619
2024/3/31,08:00,4544,0,455,1486,59,259,657,0,193,1380,173,0,18,-288,0,342,0,4543
2024/3/31,08:30,4604,0,453,1250,59,259,651,0,191,1754,226,0,19,-396,0,382,0,4603
2024/3/31,09:00,4585,0,346,1123,58,259,650,0,191,1987,270,0,19,-289,0,260,0,4585
2024/3/31,09:30,4532,0,308,1010,58,259,641,0,191,2279,300,0,19,-462,0,248,0,4532
2024/3/31,10:00,4554,0,415,1056,57,259,650,0,192,2329,596,0,15,-532,0,128,0,4554
2024/3/31,10:30,4600,0,533,1117,57,257,652,0,191,1468,1568,0,18,-175,0,500,0,4600
2024/3/31,11:00,4570,0,486,1107,57,259,652,0,191,1587,1405,0,17,-179,0,410,0,4570
2024/3/31,11:30,4471,0,446,1023,57,259,639,0,192,1645,1142,0,18,-57,0,266,0,4470
2024/3/31,12:00,4462,0,529,1103,57,257,621,0,193,1530,1382,0,19,-46,0,218,0,4462
2024/3/31,12:30,4686,0,515,1285,56,259,614,0,192,1633,1326,0,20,0,0,132,0,4686
2024/3/31,13:00,4641,0,628,1296,56,259,635,0,191,1618,1001,0,26,0,0,-44,0,4639
2024/3/31,13:30,4675,0,573,1297,56,257,631,0,191,1888,287,0,18,-46,0,-172,0,4675
2024/3/31,14:00,4774,0,649,1480,57,261,635,0,191,1497,230,0,17,143,0,-140,0,4773
2024/3/31,14:30,4721,0,664,1667,57,259,647,0,191,1003,170,0,22,280,0,-46,0,4722
2024/3/31,15:00,4802,0,705,2027,58,257,693,0,191,719,127,0,21,268,0,-116,0,4802
2024/3/31,15:30,4795,0,758,2244,58,259,697,0,191,540,97,0,22,232,0,-186,0,4793
2024/3/31,16:00,4833,0,789,2232,59,261,716,0,189,418,0,4,0,-3,0,170,0,4835
2024/3/31,16:30,4992,0,1209,2368,59,304,679,0,198,300,0,6,0,212,0,-344,0,4991
2024/3/31,17:00,5151,0,1322,2422,60,353,725,0,219,180,0,5,0,114,1,-250,0,5151
2024/3/31,17:30,5412,0,1269,2426,61,378,695,0,236,66,0,2,0,24,1,256,0,5414
2024/3/31,18:00,5480,0,1105,2348,62,396,682,0,242,7,0,0,0,0,1,636,0,5479
2024/3/31,18:30,5602,0,1066,2370,62,400,681,0,244,0,0,0,0,-74,1,852,0,5602
2024/3/31,19:00,5586,0,969,2339,62,400,683,0,242,0,0,0,0,-74,1,964,0,5586
2024/3/31,19:30,5463,0,848,2204,63,398,682,0,242,0,0,4,0,-75,1,1096,0,5463
2024/3/31,20:00,5415,0,714,2138,62,398,683,0,242,0,0,6,0,-20,1,1192,0,5416
2024/3/31,20:30,5335,0,781,2054,62,398,683,0,241,0,0,5,0,0,1,1112,0,5337
2024/3/31,21:00,5187,0,587,2009,62,396,689,0,242,0,0,1,0,-11,1,1210,0,5186
2024/3/31,21:30,5136,0,812,2068,61,397,702,0,241,0,0,0,0,-18,1,870,0,5134
2024/3/31,22:00,5039,0,935,2107,61,396,703,0,242,0,0,0,0,0,1,596,0,5041
2024/3/31,22:30,4887,0,894,2030,60,396,708,0,242,0,0,0,0,0,0,558,0,4888
2024/3/31,23:00,4774,0,840,1963,60,394,713,0,243,0,0,0,0,0,0,562,0,4775
2024/3/31,23:30,4673,0,688,1932,60,394,708,0,243,0,0,1,0,-18,0,666,0,4674
